,dTicketInternalKey,BravoNo,Invoice_Date,cBrutoValue,POS_NO,BillNo,dItemInternalKey,Barcode,ItemName,GrossRetailPrice,Quantity,TotalBeforeDisc,DiscValue,NetSales_IncVAT,Total_Net_InvoiceIncVAT,bHasPromotions,OfferNo,dVendorId,DeptNo,CashierNo,CustomerGroup,CustomerNo
16042,30863016,10,01/09/2019 0:00:00,12.0,2,27298,63954,8690504468707,Ulker Pudding Strawberry 100 G          ,2.0,6.0,12.0,2.29,9.71,352.4,-1,8767,102600.0,104,61,1,440308
16043,30863016,10,01/09/2019 0:00:00,12.0,2,27298,64059,25616107202,Mr Brown Macadamia Nut Coffee 240Ml     ,3.0,4.0,12.0,2.29,9.71,352.4,-1,8767,103850.0,112,61,1,440308
16044,30863016,10,01/09/2019 0:00:00,10.0,2,27298,64921,80974482,Kinder Joy  Boy T1X16X9 Collection      ,5.0,2.0,10.0,3.52,6.48,352.4,-1,8767,501020.0,112,61,1,440308
16045,30863016,10,01/09/2019 0:00:00,5.0,2,27298,64922,80768258,Kinder Joy Girl T1X16X9 Collection      ,5.0,1.0,5.0,1.77,3.23,352.4,-1,8767,501020.0,112,61,1,440308
16046,30863016,10,01/09/2019 0:00:00,3.5,2,27298,65164,6251036019359,Mr Chips Pizza Family Pack 90G          ,3.5,1.0,3.5,0.1,3.4,352.4,-1,8767,101580.0,112,61,1,440308
16047,30863016,10,01/09/2019 0:00:00,3.5,2,27298,65166,6251036019366,Mr Chips Disco Family Pack 90G          ,3.5,1.0,3.5,0.1,3.4,352.4,-1,8767,101580.0,112,61,1,440308
16048,30863016,10,01/09/2019 0:00:00,32.0,2,27298,65319,8690504434757,Ulker Labaneh Turkiesh 750 Gm           ,32.0,1.0,32.0,0.86,31.14,352.4,-1,8767,102600.0,103,61,1,440308
16049,30863016,10,01/09/2019 0:00:00,20.0,2,27298,67710,8000500179864,Nutella 600G *6                         ,20.0,1.0,20.0,3.0,17.0,352.4,-1,15975,501020.0,112,61,1,440308
16050,30863016,10,01/09/2019 0:00:00,18.0,2,27298,68282,6224007833131,Royal Soup  Frozen 400Gm                ,6.0,3.0,18.0,8.0,10.0,352.4,-1,12410,103520.0,106,61,1,440308
16051,30863016,10,01/09/2019 0:00:00,11.0,2,27298,68590,6253337100248,Izhimans Coffee 2/3 White 250G          ,11.0,1.0,11.0,0.32,10.68,352.4,-1,8767,104030.0,112,61,1,440308
16052,30863016,10,01/09/2019 0:00:00,7.0,2,27298,68818,6253500660517,Sk-Black Pepper Ground 100G             ,7.0,1.0,7.0,0.2,6.8,352.4,-1,8767,100500.0,105,61,1,440308
16053,30863016,10,01/09/2019 0:00:00,10.0,2,27298,68819,6253500660616,Sk-Cardamom Whole 80G                   ,10.0,1.0,10.0,0.29,9.71,352.4,-1,8767,100500.0,105,61,1,440308
16054,30863016,10,01/09/2019 0:00:00,12.0,2,27298,69982,6223000508596,Tiger Seasoned Cheese 90G               ,4.0,3.0,12.0,3.26,8.74,352.4,-1,8767,109810.0,112,61,1,440308
16055,30863016,10,01/09/2019 0:00:00,4.0,2,27298,75636,6271008060905,Bites Cheese Palls 80 G                 ,4.0,1.0,4.0,0.11,3.89,352.4,-1,8767,109810.0,112,61,1,440308
16056,30863016,10,01/09/2019 0:00:00,32.0,2,27298,76343,7290100925546,Persil Gel Color 2.5 L Otomatic         ,32.0,1.0,32.0,6.75,25.25,352.4,-1,8767,100010.0,108,61,1,440308
16057,30863016,10,01/09/2019 0:00:00,7.0,2,27298,76436,6253500660876,S.K Ground White Pepper Seeds 100G      ,7.0,1.0,7.0,0.2,6.8,352.4,-1,8767,100500.0,105,61,1,440308
16058,30863016,10,01/09/2019 0:00:00,4.0,2,27298,77056,7290112492395,Begala Begala Fingers 230G              ,4.0,1.0,4.0,0.76,3.24,352.4,-1,8767,102300.0,112,61,1,440308
16059,30863016,10,01/09/2019 0:00:00,4.0,2,27298,77057,7290112492401,Begala Begala Circular230G              ,4.0,1.0,4.0,0.77,3.23,352.4,-1,8767,102300.0,112,61,1,440308
16060,30863016,10,01/09/2019 0:00:00,4.0,2,27298,77058,7290112492388,Begala Begala Eighth 230G               ,4.0,1.0,4.0,0.77,3.23,352.4,-1,8767,102300.0,112,61,1,440308
16061,30863016,10,01/09/2019 0:00:00,9.0,2,27298,77484,7290015366670,Aquafresh Fresh & Minty Tube 100Ml X1   ,9.0,1.0,9.0,4.14,4.86,352.4,-1,8767,501060.0,109,61,1,440308
16062,30863016,10,01/09/2019 0:00:00,9.0,2,27298,77769,7290015366663,Aquafresh Mild & Minty Tube 100Ml X1    ,9.0,1.0,9.0,4.14,4.86,352.4,-1,8767,501060.0,109,61,1,440308
16063,30863017,10,01/09/2019 0:00:00,240.0,2,27164,59932,7290011402020,Frozen Potato Tnouva  2 K               ,24.0,10.0,240.0,40.0,200.0,200.0,-1,15780,100950.0,106,28,1,351294
16064,30863018,10,01/09/2019 0:00:00,13.0,4,14136,12191,6253503521556,Al Jebrini Long Life Milk 1L            ,6.5,2.0,13.0,3.0,10.0,170.0,-1,13973,105550.0,103,32,1,350208
16065,30863018,10,01/09/2019 0:00:00,75.0,4,14136,14373,7290002954484,Rice Shukha Sunwhite 10K                ,75.0,1.0,75.0,9.0,66.0,170.0,-1,15913,102730.0,105,32,1,350208
16066,30863018,10,01/09/2019 0:00:00,11.0,4,14136,18151,8690526041018,Eti Petit Beurre Biscute 1000G          ,11.0,1.0,11.0,2.0,9.0,170.0,-1,14738,100155.0,112,32,1,350208
16067,30863018,10,01/09/2019 0:00:00,16.0,4,14136,45042,5053990101542,Pringles Hot & Spicy 18*165Gr           ,8.0,2.0,16.0,5.0,11.0,170.0,-1,9469,501020.0,112,32,1,350208
16068,30863018,10,01/09/2019 0:00:00,12.5,4,14136,45065,6221048310584,Axe Deo For Men Dark Temptation 150Ml   ,12.5,1.0,12.5,4.0,8.5,170.0,-1,13717,101780.0,109,32,1,350208
16069,30863018,10,01/09/2019 0:00:00,12.0,4,14136,59615,6253802390013,Abu Rasheed Coffee Blond With Hail 250G ,12.0,1.0,12.0,0.0,12.0,170.0,0,0,102190.0,112,32,1,350208
16070,30863018,10,01/09/2019 0:00:00,12.5,4,14136,64168,6221048312779,Axe Spray Anarchy 150Ml                 ,12.5,1.0,12.5,4.0,8.5,170.0,-1,13717,101780.0,109,32,1,350208
16071,30863018,10,01/09/2019 0:00:00,16.0,4,14136,64174,6253503522157,Jibrini Bilady Labaneh Bags 900Gm       ,16.0,1.0,16.0,0.0,16.0,170.0,0,0,105550.0,103,32,1,350208
16072,30863018,10,01/09/2019 0:00:00,12.0,4,14136,64753,6253506130021,Abu Aita Pasta -00 350G                 ,2.0,6.0,12.0,2.0,10.0,170.0,-1,12842,109840.0,105,32,1,350208
16073,30863018,10,01/09/2019 0:00:00,13.0,4,14136,68332,8717163655597,Rexona Shower Fresh Deo 150Ml           ,13.0,1.0,13.0,3.0,10.0,170.0,-1,15017,101780.0,109,32,1,350208
16074,30863018,10,01/09/2019 0:00:00,12.0,4,14136,71266,6281048106990,Puck 24Pcs                              ,12.0,1.0,12.0,3.0,9.0,170.0,-1,15255,102600.0,103,32,1,350208
16075,30863019,10,01/09/2019 0:00:00,11.0,2,27343,63452,4084500088917,Fairy Lemon 16*650Ml                    ,11.0,1.0,11.0,3.0,8.0,20.0,-1,15004,501020.0,108,61,1,555668
16076,30863019,10,01/09/2019 0:00:00,16.5,2,27343,68626,4084500854048,Fairy Lemon 9*1240 Ml                   ,16.5,1.0,16.5,4.5,12.0,20.0,-1,15004,501020.0,108,61,1,555668
16077,30863020,10,01/09/2019 0:00:00,4.16,2,27172,251,122017,Sin. Al Quds Mort P.O.P                 ,16.0,0.26,4.16,1.56,2.6,357.8,-1,16162,501000.0,104,28,1,360481
16078,30863020,10,01/09/2019 0:00:00,3.0,2,27172,4305,5201360795796,7 Days Cake Bars - Vanilla 32G          ,1.0,3.0,3.0,0.0,3.0,357.8,0,0,101580.0,112,28,1,360481
16079,30863020,10,01/09/2019 0:00:00,37.7,2,27172,8985,61004,Chicken Boneless Breast                 ,33.0,1.14,37.7,0.0,37.7,357.8,0,0,102500.0,102,28,1,360481
16080,30863020,10,01/09/2019 0:00:00,25.0,2,27172,10976,5760466885348,Puck Danish Spread Cheese 500G          ,25.0,1.0,25.0,8.0,17.0,357.8,-1,14697,102600.0,103,28,1,360481
16081,30863020,10,01/09/2019 0:00:00,4.0,2,27172,11556,6251001110227,Fine Smile Tissue 100                   ,4.0,1.0,4.0,0.0,4.0,357.8,0,0,109100.0,108,28,1,360481
16082,30863020,10,01/09/2019 0:00:00,40.0,2,27172,14372,7290002954477,Rice Shukha Sunwhite 5K                 ,40.0,1.0,40.0,4.0,36.0,357.8,-1,16099,102730.0,105,28,1,360481
16083,30863020,10,01/09/2019 0:00:00,52.5,2,27172,45503,31015,Regular Steak                           ,55.0,0.95,52.5,0.0,52.5,357.8,0,0,102500.0,102,28,1,360481
16084,30863020,10,01/09/2019 0:00:00,15.0,2,27172,51086,7622300510114,Oreo Classi Bisc 44G 16Psc              ,15.0,1.0,15.0,2.0,13.0,357.8,-1,10157,106470.0,112,28,1,360481
16085,30863020,10,01/09/2019 0:00:00,20.0,2,27172,52622,3574660625769,Carefree Plus Large Fresh  48Psc        ,20.0,1.0,20.0,8.0,12.0,357.8,-1,8398,102800.0,109,28,1,360481
16086,30863020,10,01/09/2019 0:00:00,4.5,2,27172,54222,6253503521761,Bilady Kids Milk W Choclate 200Ml       ,1.5,3.0,4.5,0.0,4.5,357.8,0,0,105550.0,103,28,1,360481
16087,30863020,10,01/09/2019 0:00:00,4.5,2,27172,54223,6253503521969,Bilady Kids Milk W Strawberry 200Ml     ,1.5,3.0,4.5,0.0,4.5,357.8,0,0,105550.0,103,28,1,360481
16088,30863020,10,01/09/2019 0:00:00,2.0,2,27172,56562,50173617,Orbit Eucalyptus 10 Pellets  Without Sug,2.0,1.0,2.0,0.0,2.0,357.8,0,0,103720.0,112,28,1,360481
16089,30863020,10,01/09/2019 0:00:00,8.0,2,27172,61454,6253503521334,Laban Rayeb Turkey 1K                   ,8.0,1.0,8.0,0.0,8.0,357.8,0,0,105550.0,103,28,1,360481
16090,30863020,10,01/09/2019 0:00:00,9.0,2,27172,62258,4003790024061,Vileda Glove Sensitive 8Medim           ,9.0,1.0,9.0,0.0,9.0,357.8,0,0,100420.0,108,28,1,360481
16091,30863020,10,01/09/2019 0:00:00,3.0,2,27172,62890,5201360796502,7 Days Cake Bar Stawberry 32G           ,1.0,3.0,3.0,0.0,3.0,357.8,0,0,101580.0,112,28,1,360481
16092,30863020,10,01/09/2019 0:00:00,25.0,2,27172,63180,6295120001424,Dettol Multi Action Cleaner 1.8L Yellow ,25.0,1.0,25.0,7.0,18.0,357.8,-1,16086,102160.0,108,28,1,360481
16093,30863020,10,01/09/2019 0:00:00,22.0,2,27172,63949,8690504432456,Ulker Labaneh Turkiesh 550 Gm           ,22.0,1.0,22.0,0.0,22.0,357.8,0,0,102600.0,104,28,1,360481
16094,30863020,10,01/09/2019 0:00:00,38.0,2,27172,65441,5760466994484,Puck Cooking Cream 500 Ml               ,19.0,2.0,38.0,0.0,38.0,357.8,0,0,102600.0,103,28,1,360481
16095,30863020,10,01/09/2019 0:00:00,11.0,2,27172,69222,6253503523680,Aljebrini Mozzarella Shredded Cheese 200,11.0,1.0,11.0,0.0,11.0,357.8,0,0,105550.0,103,28,1,360481
16096,30863020,10,01/09/2019 0:00:00,6.0,2,27172,73066,9041505629465,Shaaban                                 ,6.0,1.0,6.0,0.0,6.0,357.8,0,0,108260.0,110,28,1,360481
16097,30863020,10,01/09/2019 0:00:00,11.0,2,27172,73412,4023103196506,Microfibre Floor Cloth                  ,11.0,1.0,11.0,0.0,11.0,357.8,0,0,100420.0,108,28,1,360481
16098,30863020,10,01/09/2019 0:00:00,6.0,2,27172,75694,6253505513412,Zeta Pickled Cucumbes In Brine18-25     ,6.0,1.0,6.0,0.0,6.0,357.8,0,0,108020.0,105,28,1,360481
16099,30863020,10,01/09/2019 0:00:00,11.0,2,27172,76045,6281006483927,Lifeboy Shower Ge Natural Green 300 Ml  ,11.0,1.0,11.0,0.0,11.0,357.8,0,0,101780.0,109,28,1,360481
16100,30863020,10,01/09/2019 0:00:00,20.0,2,27172,77357,7290112001023,Airwick Fm Refill                       ,20.0,1.0,20.0,6.0,14.0,357.8,-1,15958,100950.0,108,28,1,360481
16101,30863020,10,01/09/2019 0:00:00,6.0,2,27172,77717,6281026121038,Al Rabie Milk Biscuit 200Ml             ,2.0,3.0,6.0,0.0,6.0,357.8,0,0,106090.0,103,28,1,360481
16102,30863020,10,01/09/2019 0:00:00,6.0,2,27172,77888,6221007029328,Nesquik Biscuit Choco 28G*12            ,6.0,1.0,6.0,0.0,6.0,357.8,0,0,101520.0,112,28,1,360481
16103,30863021,10,01/09/2019 0:00:00,4.08,4,14132,251,122017,Sin. Al Quds Mort P.O.P                 ,16.0,0.25,4.08,1.53,2.55,184.55,-1,16162,501000.0,104,32,1,361714
16104,30863021,10,01/09/2019 0:00:00,11.0,4,14132,3209,4015400700074,Alw Ult Lw 12X12    Sp Prosp Dach/Is    ,11.0,1.0,11.0,1.0,10.0,184.55,-1,14133,501020.0,109,32,1,361714
16105,30863021,10,01/09/2019 0:00:00,5.0,4,14132,10948,5449000129628,Cappy Mango 1.5L                        ,5.0,1.0,5.0,1.0,4.0,184.55,-1,13269,101730.0,112,32,1,361714
16106,30863021,10,01/09/2019 0:00:00,30.0,4,14132,12044,6253501883021,Safi Sunflower Oil 5L                   ,30.0,1.0,30.0,6.0,24.0,184.55,-1,12766,102070.0,105,32,1,361714
16107,30863021,10,01/09/2019 0:00:00,32.0,4,14132,15672,7290008409124,Joungel Schnitsel 700G                  ,32.0,1.0,32.0,0.0,32.0,184.55,0,0,104960.0,106,32,1,361714
16108,30863021,10,01/09/2019 0:00:00,18.0,4,14132,35165,4015400267690,Always Super Vp 16X18                   ,9.0,2.0,18.0,5.0,13.0,184.55,-1,14554,501020.0,109,32,1,361714
16109,30863021,10,01/09/2019 0:00:00,5.0,4,14132,44584,5449000161475,Cappy Strawberry & Banana Drink 1.5L    ,5.0,1.0,5.0,1.0,4.0,184.55,-1,13269,101730.0,112,32,1,361714
16110,30863021,10,01/09/2019 0:00:00,24.0,4,14132,59932,7290011402020,Frozen Potato Tnouva  2 K               ,24.0,1.0,24.0,4.0,20.0,184.55,-1,15780,100950.0,106,32,1,361714
16111,30863021,10,01/09/2019 0:00:00,3.0,4,14132,64154,8692730502781,Acord Wet Wipes 70Pcs                   ,3.0,1.0,3.0,0.0,3.0,184.55,0,0,100290.0,109,32,1,361714
16112,30863021,10,01/09/2019 0:00:00,15.0,4,14132,74394,6253503523611,Cheese Maeda Jibrini *2 Offer           ,15.0,1.0,15.0,0.0,15.0,184.55,0,0,105550.0,103,32,1,361714
16113,30863021,10,01/09/2019 0:00:00,32.0,4,14132,76087,7290005788734,Lucky Soft 32 Roll 3 Ply                ,32.0,1.0,32.0,0.0,32.0,184.55,0,0,100055.0,108,32,1,361714
16114,30863021,10,01/09/2019 0:00:00,3.0,4,14132,76519,6251919000436,Seven Up Sugar Free 1L                  ,3.0,1.0,3.0,0.0,3.0,184.55,0,0,100185.0,112,32,1,361714
16115,30863021,10,01/09/2019 0:00:00,18.0,4,14132,77367,7613036353328,Nestle Fitness & Fruits Bf375G*15%      ,18.0,1.0,18.0,0.0,18.0,184.55,0,0,101520.0,112,32,1,361714
16116,30863021,10,01/09/2019 0:00:00,5.0,4,14132,77561,5449000278029,Cappy Red Cherry  1.5L                  ,5.0,1.0,5.0,1.0,4.0,184.55,-1,13269,101730.0,112,32,1,361714
16117,30863022,10,01/09/2019 0:00:00,13.0,3,76993,12191,6253503521556,Al Jebrini Long Life Milk 1L            ,6.5,2.0,13.0,3.0,10.0,344.0,-1,13973,105550.0,103,64,1,361164
16118,30863022,10,01/09/2019 0:00:00,7.5,3,76993,14545,7290103123574,Balloons Cotton E Nanem                 ,7.5,1.0,7.5,0.0,7.5,344.0,0,0,101450.0,109,64,1,361164
16119,30863022,10,01/09/2019 0:00:00,33.0,3,76993,15265,7290005862021,Reema Toilet Paper Reemix 18Rolls       ,33.0,1.0,33.0,5.0,28.0,344.0,-1,14171,101590.0,108,64,1,361164
16120,30863022,10,01/09/2019 0:00:00,5.0,3,76993,19403,9501066901191,Delicio Extra Hot Sauce 100 Ml          ,5.0,1.0,5.0,0.0,5.0,344.0,0,0,101710.0,105,64,1,361164
16121,30863022,10,01/09/2019 0:00:00,7.0,3,76993,22286,6221048407932,Siginal Herbal Toothpaste 125Ml         ,7.0,1.0,7.0,1.5,5.5,344.0,-1,8076,101780.0,109,64,1,361164
16122,30863022,10,01/09/2019 0:00:00,7.0,3,76993,23354,6221048407833,Siginal Toothpaste Cavity Fighter 125Ml ,7.0,1.0,7.0,1.5,5.5,344.0,-1,8076,101780.0,109,64,1,361164
16123,30863022,10,01/09/2019 0:00:00,10.0,3,76993,44183,9700233504030,Care Hands Liquid Soap 3 In 1 1500Mll   ,10.0,1.0,10.0,0.0,10.0,344.0,0,0,101810.0,109,64,1,361164
16124,30863022,10,01/09/2019 0:00:00,25.0,3,76993,45299,7290001707968,Theo Shower Gel Red Hot 3L              ,25.0,1.0,25.0,5.0,20.0,344.0,-1,14278,101510.0,109,64,1,361164
16125,30863022,10,01/09/2019 0:00:00,9.0,3,76993,48054,7290004252465,Tea Ghazlain 250G                       ,9.0,1.0,9.0,0.0,9.0,344.0,0,0,108180.0,112,64,1,361164
16126,30863022,10,01/09/2019 0:00:00,15.0,3,76993,51086,7622300510114,Oreo Classi Bisc 44G 16Psc              ,15.0,1.0,15.0,2.0,13.0,344.0,-1,10157,106470.0,112,64,1,361164
16127,30863022,10,01/09/2019 0:00:00,20.0,3,76993,52198,7290012367700,Effective Body Lotion Intinsive Releafe ,20.0,1.0,20.0,0.0,20.0,344.0,0,0,101700.0,109,64,1,361164
16128,30863022,10,01/09/2019 0:00:00,9.0,3,76993,54836,9720006295613,Baby Wipes Purple                       ,3.0,3.0,9.0,0.0,9.0,344.0,0,0,105820.0,109,64,1,361164
16129,30863022,10,01/09/2019 0:00:00,32.5,3,76993,55086,7290102032334,Elite Instant Vanila Coffee 200G Can    ,32.5,1.0,32.5,0.0,32.5,344.0,0,0,102510.0,112,64,1,361164
16130,30863022,10,01/09/2019 0:00:00,3.0,3,76993,58986,8690579924337,Filiz Farballe Tonde 400G               ,3.0,1.0,3.0,1.33,1.67,344.0,-1,11792,106470.0,105,64,1,361164
16131,30863022,10,01/09/2019 0:00:00,6.0,3,76993,58993,8690579924382,Filiz Penne Rigate 400G                 ,3.0,2.0,6.0,2.67,3.33,344.0,-1,11792,106470.0,105,64,1,361164
16132,30863022,10,01/09/2019 0:00:00,9.0,3,76993,58994,8690579924375,Filiz Farfalle 400G                     ,3.0,3.0,9.0,4.0,5.0,344.0,-1,11792,106470.0,105,64,1,361164
16133,30863022,10,01/09/2019 0:00:00,65.0,3,76993,60761,4015600730826,Ariel White Rose 8K                     ,65.0,1.0,65.0,15.0,50.0,344.0,-1,11369,501020.0,108,64,1,361164
16134,30863022,10,01/09/2019 0:00:00,11.0,3,76993,62219,4003790025419,Vileda All Purpose Cloth 3 Pcs          ,11.0,1.0,11.0,0.0,11.0,344.0,0,0,100420.0,108,64,1,361164
16135,30863022,10,01/09/2019 0:00:00,8.0,3,76993,62228,4023103073241,Vileda Rainbow Scourer 10Pcs            ,8.0,1.0,8.0,0.0,8.0,344.0,0,0,100420.0,108,64,1,361164
16136,30863022,10,01/09/2019 0:00:00,4.0,3,76993,62271,3800205875208,Bruschette Martti Mushrooms &Cream  70G ,4.0,1.0,4.0,0.67,3.33,344.0,-1,8260,103070.0,112,64,1,361164
16137,30863022,10,01/09/2019 0:00:00,4.0,3,76993,62273,3800205875604,Bruschette Martti Mixed Cheese 70G      ,4.0,1.0,4.0,0.66,3.34,344.0,-1,8260,103070.0,112,64,1,361164
16138,30863022,10,01/09/2019 0:00:00,17.0,3,76993,65101,5410126006957,Lotus Biscoff Spread Creamy 400G        ,17.0,1.0,17.0,0.0,17.0,344.0,0,0,103970.0,112,64,1,361164
16139,30863022,10,01/09/2019 0:00:00,8.0,3,76993,67062,5900095000785,Cleanic Make Up Remover Cutton100 Pcs   ,8.0,1.0,8.0,0.0,8.0,344.0,0,0,102590.0,109,64,1,361164
16140,30863022,10,01/09/2019 0:00:00,6.0,3,76993,68310,4011100046283,M&Ms Peanut Yellow 100Gm                ,6.0,1.0,6.0,0.0,6.0,344.0,0,0,102230.0,112,64,1,361164
16141,30863022,10,01/09/2019 0:00:00,14.0,3,76993,68815,6253500660371,Sk-Mixed Spices 100G                    ,7.0,2.0,14.0,0.0,14.0,344.0,0,0,100500.0,105,64,1,361164
16142,30863022,10,01/09/2019 0:00:00,24.0,3,76993,72564,7290003047642,Lipton-Tea 100*1.5G                     ,12.0,2.0,24.0,9.0,15.0,344.0,-1,14088,101780.0,112,64,1,361164
16143,30863022,10,01/09/2019 0:00:00,18.0,3,76993,74063,6251581011020,Cloth Tables 25 M                       ,6.0,3.0,18.0,8.0,10.0,344.0,-1,15951,104550.0,108,64,1,361164
16144,30863022,10,01/09/2019 0:00:00,16.0,3,76993,74079,8697666002596,Carton Cups 7Oz                         ,4.0,4.0,16.0,6.0,10.0,344.0,-1,14310,104550.0,108,64,1,361164
16145,30863022,10,01/09/2019 0:00:00,4.0,3,76993,77767,3800205877691,Bruschette Martti Sweet Chili 70G       ,4.0,1.0,4.0,0.67,3.33,344.0,-1,8260,103070.0,112,64,1,361164
16146,30863023,10,01/09/2019 0:00:00,15.0,3,76996,9687,80052760,Kinder Bueno T2*30*4                    ,3.0,5.0,15.0,5.0,10.0,244.5,-1,14659,501020.0,112,64,1,361164
16147,30863023,10,01/09/2019 0:00:00,34.0,3,76996,12041,6253501882031,Safi Corn Oil 5L                        ,34.0,1.0,34.0,2.0,32.0,244.5,-1,15933,102070.0,105,64,1,361164
16148,30863023,10,01/09/2019 0:00:00,22.0,3,76996,12828,7290000060088,Crackerbegala Salty  Figners 375G       ,11.0,2.0,22.0,9.0,13.0,244.5,-1,15965,102210.0,112,64,1,361164
16149,30863023,10,01/09/2019 0:00:00,23.0,3,76996,13723,7290000692456,Ajax Window Cleaner Blue 750Ml+750Ml    ,23.0,1.0,23.0,3.0,20.0,244.5,-1,15605,101450.0,108,64,1,361164
16150,30863023,10,01/09/2019 0:00:00,8.0,3,76996,19212,8850124019967,Coffee Mate 170G                        ,8.0,1.0,8.0,0.0,8.0,244.5,0,0,101520.0,112,64,1,361164
16151,30863023,10,01/09/2019 0:00:00,18.0,3,76996,35165,4015400267690,Always Super Vp 16X18                   ,9.0,2.0,18.0,5.0,13.0,244.5,-1,14554,501020.0,109,64,1,361164
16152,30863023,10,01/09/2019 0:00:00,18.0,3,76996,46880,6253006101255,Halibona Hevey Cream 170G               ,6.0,3.0,18.0,8.0,10.0,244.5,-1,10224,108180.0,112,64,1,361164
16153,30863023,10,01/09/2019 0:00:00,21.0,3,76996,48687,4015400537397,Pam Rc Mini  M3Pp S2 6*24               ,21.0,1.0,21.0,4.0,17.0,244.5,-1,15422,501020.0,109,64,1,361164
16154,30863023,10,01/09/2019 0:00:00,3.0,3,76996,58984,8690579924313,Filiz Sedanin 400G                      ,3.0,1.0,3.0,1.33,1.67,244.5,-1,11792,106470.0,105,64,1,361164
16155,30863023,10,01/09/2019 0:00:00,9.0,3,76996,58993,8690579924382,Filiz Penne Rigate 400G                 ,3.0,3.0,9.0,4.0,5.0,244.5,-1,11792,106470.0,105,64,1,361164
16156,30863023,10,01/09/2019 0:00:00,6.0,3,76996,58994,8690579924375,Filiz Farfalle 400G                     ,3.0,2.0,6.0,2.67,3.33,244.5,-1,11792,106470.0,105,64,1,361164
16157,30863023,10,01/09/2019 0:00:00,16.0,3,76996,61378,7290560445431,Fine Sensation Tissues 3Pcs Offers      ,16.0,1.0,16.0,0.0,16.0,244.5,0,0,109100.0,108,64,1,361164
16158,30863023,10,01/09/2019 0:00:00,34.0,3,76996,65784,6253506461255,Addyafe Basmati Rice 5K                 ,34.0,1.0,34.0,4.0,30.0,244.5,-1,10751,100190.0,105,64,1,361164
16159,30863023,10,01/09/2019 0:00:00,20.0,3,76996,66625,8698509285008,Halk Petibor Biscuits 900Gm             ,10.0,2.0,20.0,7.0,13.0,244.5,-1,12289,103850.0,112,64,1,361164
16160,30863023,10,01/09/2019 0:00:00,24.0,3,76996,72564,7290003047642,Lipton-Tea 100*1.5G                     ,12.0,2.0,24.0,9.0,15.0,244.5,-1,14088,101780.0,112,64,1,361164
16161,30863023,10,01/09/2019 0:00:00,5.0,3,76996,73723,8692730507984,Balux Shower Gell Cool Sensation 400Ml  ,5.0,1.0,5.0,0.0,5.0,244.5,0,0,100290.0,109,64,1,361164
16162,30863023,10,01/09/2019 0:00:00,5.0,3,76996,73726,8692730507991,Balux Shower Gell Cruise Away Blue 400Ml,5.0,1.0,5.0,0.0,5.0,244.5,0,0,100290.0,109,64,1,361164
16163,30863023,10,01/09/2019 0:00:00,4.5,3,76996,73759,7891000085363,Nescafe Classic Jar 50G                 ,4.5,1.0,4.5,0.0,4.5,244.5,0,0,101520.0,112,64,1,361164
16164,30863023,10,01/09/2019 0:00:00,23.0,3,76996,76367,7291546852146,Ty Doll Eyes Power Patrol               ,23.0,1.0,23.0,0.0,23.0,244.5,0,0,103290.0,110,64,1,361164
16165,30863024,10,01/09/2019 0:00:00,8.0,3,77063,2695,5053990101573,Pringles Original 18*165Gr              ,8.0,1.0,8.0,2.5,5.5,754.5,-1,9469,501020.0,112,64,1,363335
16166,30863024,10,01/09/2019 0:00:00,8.0,3,77063,2696,5053990101597,Pringles Sour Cream 18*165Gr            ,8.0,1.0,8.0,2.5,5.5,754.5,-1,9469,501020.0,112,64,1,363335
16167,30863024,10,01/09/2019 0:00:00,7.0,3,77063,9002,617241001019,Al Kaseh Foul Beans Big Bean 400G       ,3.5,2.0,7.0,0.0,7.0,754.5,0,0,101650.0,105,64,1,363335
16168,30863024,10,01/09/2019 0:00:00,5.0,3,77063,10946,5449000129604,Cappy Orange 1.5L                       ,5.0,1.0,5.0,1.0,4.0,754.5,-1,13269,101730.0,112,64,1,363335
16169,30863024,10,01/09/2019 0:00:00,16.0,3,77063,11027,5906485301012,Xl Regular 250Ml                        ,4.0,4.0,16.0,6.0,10.0,754.5,-1,15446,501020.0,112,64,1,363335
16170,30863024,10,01/09/2019 0:00:00,30.0,3,77063,12044,6253501883021,Safi Sunflower Oil 5L                   ,30.0,1.0,30.0,6.0,24.0,754.5,-1,12766,102070.0,105,64,1,363335
16171,30863024,10,01/09/2019 0:00:00,4.0,3,77063,12446,6281026176007,Al Rabie Coffee Cappuccino 330Ml        ,4.0,1.0,4.0,0.0,4.0,754.5,0,0,106090.0,112,64,1,363335
16172,30863024,10,01/09/2019 0:00:00,22.0,3,77063,13020,7290000076133,Crackerbegala 400G 8 Shape              ,11.0,2.0,22.0,9.0,13.0,754.5,-1,15965,102210.0,112,64,1,363335
16173,30863024,10,01/09/2019 0:00:00,15.0,3,77063,13830,6253005360493,Siniora Luncheon Meat 800 Gr            ,15.0,1.0,15.0,0.0,15.0,754.5,0,0,501020.0,105,64,1,363335
16174,30863024,10,01/09/2019 0:00:00,20.0,3,77063,13866,7290016246407,Al Helal Tahina 1K                      ,20.0,1.0,20.0,0.0,20.0,754.5,0,0,102310.0,105,64,1,363335
16175,30863024,10,01/09/2019 0:00:00,6.0,3,77063,13885,7290001419618,Alma Balgian Chocolate 200G             ,3.0,2.0,6.0,0.0,6.0,754.5,0,0,102300.0,112,64,1,363335
